ticker,date,gics_sub_industry,embedding_peers,benchmark_peers,embedding_peer_corr,benchmark_peer_corr,corr_diff
A,2011-10-31,Life Sciences Tools & Services,AMP|WYNN|RJF|FITB|PFG,WAT|CRL|DHR|MTD|TMO,0.9208402815370287,0.9150503340250437,0.0057899475119850274
SWKS,2020-12-31,Semiconductors,EPAM|INTC|HUM|MCO|LOW,ADI|ON|INTC|QCOM|MU,0.31916549536509226,0.6360915669574355,-0.31692607159234326
SYK,2020-12-31,Health Care Equipment,TROW|IQV|UNH|CME|STZ,STE|ISRG|ZBH|RVTY|BDX,0.6401248751105398,0.6399744740162446,0.00015040109429520498
TDG,2020-12-31,Aerospace & Defense,AMP|APTV|PSKY|SYF|UHS,NOC|GD|HWM|AXON|RTX,0.3798765918680782,0.6572478449200223,-0.2773712530519441
TECH,2020-12-31,Life Sciences Tools & Services,ABBV|CVS|IDXX|RVTY|CAT,MTD|DHR|TMO|IQV|A,0.6921018903158118,0.6569307180545811,0.035171172261230677
TFC,2020-12-31,Diversified Banks,PRU|LUV|PFG|UHS|SYY,WFC|USB|C|JPM|BAC,0.8094110568420103,0.9474997462272513,-0.138088689385241
TMO,2020-12-31,Life Sciences Tools & Services,DHR|CHTR|AOS|JBHT|CMCSA,MTD|IQV|A|WAT|CRL,0.5825599680767981,0.7521310327127239,-0.16957106463592575
TPL,2020-12-31,Oil & Gas Exploration & Production,HWM|C|BKR|MU|IVZ,APA|OXY|EOG|CTRA|DVN,0.41481610393687224,0.41408743430440087,0.0007286696324713682
TRMB,2020-12-31,Application Software,ADSK|HPQ|ADI|EME|TDY,TYL|CDNS|FICO|SNPS|ADSK,0.7053601961062721,0.7592580149345787,-0.053897818828306576
TROW,2020-12-31,Asset Management & Custody Banks,PNR|AME|TEL|XYL|DOV,BK|AMP|BX|BEN|APO,0.5689805905070567,0.8174562130058004,-0.24847562249874366
TRV,2020-12-31,Property & Casualty Insurance,EIX|HON|PKG|TDY|ADP,CB|HIG|CINF|PGR|WRB,0.6423075130885859,0.7452856798069704,-0.10297816671838445
TSN,2020-12-31,Packaged Foods & Meats,HUBB|SRE|NI|FTV|GLW,MDLZ|KHC|SJM|HRL|HSY,0.6142299364978345,0.06267812173935666,0.5515518147584779
TT,2020-12-31,Building Products,GWW|CSX|TXN|APH|J,LII|BLDR|ALLE|JCI|MAS,0.8057162886189205,0.5763441259737714,0.22937216264514915
TXN,2020-12-31,Semiconductors,GWW|JCI|MSI|ITW|TT,SWKS|ADI|MU|AMD|NVDA,0.726627970517024,0.8294183383227591,-0.10279036780573514
TXT,2020-12-31,Aerospace & Defense,LYB|HIG|LYV|UHS|MAR,GE|AXON|HII|LHX|HWM,0.6728637451431656,0.6785945615503647,-0.00573081640719908
TYL,2020-12-31,Application Software,BR|ACN|GRMN|A|ABBV,ADBE|ORCL|PTC|SNPS|INTU,0.3106128071275232,0.47239939767726813,-0.16178659054974492
USB,2020-12-31,Diversified Banks,L|PNC|BAC|RTX|LVS,TFC|BAC|C|PNC|JPM,0.7770184485979361,0.8271737515981707,-0.05015530300023463
V,2020-12-31,Transaction & Payment Processing Services,UNP|IBM|NEE|PEG|AON,XYZ|FISV|FIS|PYPL|JKHY,0.5276875636134934,0.8071148184614387,-0.2794272548479453
VRTX,2020-12-31,Biotechnology,CLX|AKAM|CHRW|TSCO|EBAY,AMGN|MRNA|INCY|ABBV|REGN,0.01615866595358195,0.42774172578691616,-0.4115830598333342
VST,2020-12-31,Electric Utilities,ZBH|VMC|IQV|SW|CRH,FE|ES|ETR|LNT|EVRG,0.48633541296967175,0.4416401570730359,0.044695255896635866
VTRS,2020-12-31,Pharmaceuticals,BK|CAT|HLT|HSIC|BEN,PFE|LLY|BMY|JNJ|MRK,0.30777850870355217,0.18968164983633987,0.1180968588672123
WAT,2020-12-31,Life Sciences Tools & Services,CAT|GRMN|PKG|HII|STX,CRL|A|DHR|IQV|TMO,0.4102035577268845,0.45442737194641086,-0.04422381421952637
WDAY,2020-12-31,Application Software,CSGP|CMG|VMC|VST|ZBH,CRM|PTC|ORCL|TRMB|ADBE,0.48846033603834205,0.7638255249256249,-0.2753651888872829
WDC,2020-12-31,"Technology Hardware, Storage & Peripherals",TPL|MU|C|NTAP|LITE,SMCI|DELL|STX|NTAP|AAPL,-0.12514002910783953,0.26923987955047274,-0.3943799086583123
WEC,2020-12-31,Electric Utilities,AMT|CCI|HD|AEE|LMT,PEG|ETR|VST|EVRG|EIX,0.431597386024632,0.35500672806086725,0.07659065796376474
WFC,2020-12-31,Diversified Banks,LVS|CF|HPE|BAC|HIG,TFC|USB|C|PNC|BAC,0.828865710666745,0.904228290531353,-0.07536257986460804
WRB,2020-12-31,Property & Casualty Insurance,FOXA|FOX|AVB|PNW|ECL,HIG|ALL|TRV|ACGL|CB,0.40565436612663136,0.8715717752106439,-0.4659174090840125
XEL,2020-12-31,Multi-Utilities,GILD|MCD|CMS|JKHY|ORLY,D|NI|ED|NEE|DTE,0.6311888515310691,0.871364195944318,-0.24017534441324895
XYL,2020-12-31,Industrial Machinery & Supplies & Components,AME|TEL|YUM|TROW|DOV,FTV|SWK|PNR|DOV|NDSN,0.7124406793756332,0.8427179792341295,-0.13027729985849634
XYZ,2020-12-31,Transaction & Payment Processing Services,AMD|NVDA|DDOG|MPWR|PYPL,FISV|JKHY|FIS|PYPL|GPN,0.4631481333914924,0.5088860378004824,-0.04573790440898995
ZBH,2020-12-31,Health Care Equipment,VST|IQV|CME|CRH|SW,ABT|BAX|BSX|MDT|SYK,0.685328910960951,0.7630895913197312,-0.07776068035878014
ZTS,2020-12-31,Pharmaceuticals,MKC|ABT|NOC|MRSH|JKHY,LLY|VTRS|MRK|PFE|BMY,0.5111100792501331,0.5164895267281142,-0.005379447477981136
A,2022-06-30,Life Sciences Tools & Services,XYL|CDW|NVR|EQIX|DLR,TMO|TECH|DHR|CRL|IQV,0.7143302716780426,0.9472372743610991,-0.23290700268305642
AAPL,2022-06-30,"Technology Hardware, Storage & Peripherals",AMZN|MSFT|NVDA|GOOGL|META,DELL|HPE|STX|SMCI|NTAP,0.780604045826579,0.43514466868149254,0.3454593771450865
ABBV,2022-06-30,Biotechnology,CHD|GD|KDP|AJG|CME,MRNA|AMGN|REGN|GILD|BIIB,0.4836280125774596,0.3998690637721968,0.0837589488052628
ABNB,2022-06-30,"Hotels, Resorts & Cruise Lines",EXPE|VRT|WBD|FCX|PYPL,CCL|NCLH|EXPE|HLT|RCL,0.8528620680198168,0.8757894781587289,-0.022927410138912085
ABT,2022-06-30,Health Care Equipment,ADP|OTIS|YUM|DGX|IEX,ISRG|RMD|ZBH|PODD|MDT,0.6478346290783586,0.7410519297524255,-0.09321730067406686
ACGL,2022-06-30,Property & Casualty Insurance,TRV|JKHY|CB|PCAR|BDX,ALL|WRB|HIG|CINF|TRV,0.8062247282856388,0.8678190794585363,-0.061594351172897466
ADBE,2022-06-30,Application Software,WFC|BEN|CFG|QCOM|HWM,WDAY|SNPS|FICO|ORCL|ADSK,0.664262185431007,0.9376132834303272,-0.2733510979993202
ADI,2022-06-30,Semiconductors,FISV|CRH|MS|MA|CPAY,AVGO|AMD|NXPI|FSLR|SWKS,0.5864323830135614,0.792341791050908,-0.2059094080373466
ADSK,2022-06-30,Application Software,APTV|KKR|GM|APO|LRCX,APP|PLTR|PTC|ADBE|CRM,0.8088947157121358,0.9256466583946218,-0.11675194268248601
AEE,2022-06-30,Multi-Utilities,DUK|DTE|XEL|CMS|EVRG,D|ED|CNP|PCG|CMS,0.9385074116853979,0.9463171340167822,-0.007809722331384328
AEP,2022-06-30,Electric Utilities,SO|EVRG|CMS|DUK|XEL,VST|SO|FE|PEG|DUK,0.9408344700424676,0.8396761497678061,0.10115832027466143
ALB,2022-06-30,Specialty Chemicals,SLB|CTRA|HAL|UAL|FANG,ECL|LYB|SHW|DD|PPG,0.6046823378342433,0.2306178326933752,0.3740645051408681
ALL,2022-06-30,Property & Casualty Insurance,NDSN|YUM|GWW|CVS|OTIS,CB|PGR|ACGL|CINF|TRV,0.6105511819273202,0.6785951976193806,-0.06804401569206042
ALLE,2022-06-30,Building Products,FTV|CMCSA|J|HSIC|HON,MAS|AOS|JCI|LII|CARR,0.756467113424551,0.8761473301939509,-0.11968021676939988
AMD,2022-06-30,Semiconductors,NVDA|META|AMZN|PYPL|MU,INTC|SWKS|QCOM|MCHP|ADI,0.862128181869106,0.8569658544284867,0.005162327440619285
AMGN,2022-06-30,Biotechnology,GILD|YUM|PM|DGX|MCD,REGN|VRTX|MRNA|ABBV|INCY,0.554347517980506,0.7867195000333527,-0.2323719820528467
AMP,2022-06-30,Asset Management & Custody Banks,HPE|KIM|FITB|NEM|KEY,BEN|BX|ARES|BLK|NTRS,0.7386264876837648,0.809028835752223,-0.07040234806845813
AOS,2022-06-30,Building Products,BSX|FOX|PNR|FOXA|CINF,MAS|CARR|ALLE|BLDR|LII,0.5580752810572518,0.6986166108682672,-0.14054132981101541
APA,2022-06-30,Oil & Gas Exploration & Production,DVN|MOS|ALB|UAL|DAL,EQT|OXY|CTRA|COP|FANG,0.7653485599957739,0.9445262593701587,-0.17917769937438477
APO,2022-06-30,Asset Management & Custody Banks,KKR|COF|GPN|URI|APTV,BLK|AMP|BEN|BK|STT,0.8684935702427317,0.8082678271051417,0.06022574313758999
APP,2022-06-30,Application Software,DASH|TTD|XYZ|NFLX|PLTR,PTC|PLTR|TRMB|WDAY|INTU,0.8155665291044617,0.7582355226450124,0.05733100645944933
ARES,2022-06-30,Asset Management & Custody Banks,URI|APTV|APO|KKR|GM,IVZ|TROW|BK|BX|AMP,0.8548359430677666,0.8002825974147869,0.054553345652979646
AVGO,2022-06-30,Semiconductors,VMC|BAC|INTC|DE|UHS,FSLR|ADI|MCHP|QCOM|MPWR,0.7787581622980456,0.8461220515187771,-0.06736388922073144
AXON,2022-06-30,Aerospace & Defense,ALGN|TPR|CRL|ISRG|LULU,NOC|HWM|RTX|TXT|BA,0.8653940877551755,0.3477388538027085,0.5176552339524669
BA,2022-06-30,Aerospace & Defense,CRM|NOW|DXCM|WDAY|PWR,TDG|AXON|TXT|GE|HWM,0.03357827418585263,0.541985418216521,-0.5084071440306683
BAC,2022-06-30,Diversified Banks,INTC|DIS|AVGO|JPM|OMC,C|PNC|JPM|WFC|USB,0.7506873408600429,0.983851328618599,-0.23316398775855618
BAX,2022-06-30,Health Care Equipment,ITW|ALLE|HSIC|FTV|FRT,RMD|STE|BSX|ZBH|SYK,-0.10330120951542648,0.06336383431366767,-0.16666504382909414
BDX,2022-06-30,Health Care Equipment,HRL|RSG|AIZ|MRSH|WM,STE|BSX|RMD|ISRG|PODD,0.619135694069423,0.7020644491382013,-0.08292875506877828
BEN,2022-06-30,Asset Management & Custody Banks,HWM|CFG|RF|DRI|WFC,TROW|BX|STT|APO|NTRS,0.6042693497650988,0.7100638887947246,-0.10579453902962577
BIIB,2022-06-30,Biotechnology,INCY|IQV|EL|CNC|EME,REGN|ABBV|AMGN|INCY|VRTX,0.48651234214541766,0.5071394842500758,-0.020627142104658158
BK,2022-06-30,Asset Management & Custody Banks,PNC|PRU|PNR|NTRS|USB,BX|TROW|ARES|AMP|IVZ,0.8408227129379687,0.6968256255671927,0.143997087370776
BKNG,2022-06-30,"Hotels, Resorts & Cruise Lines",HST|MCHP|COF|GM|APO,CCL|HLT|RCL|MAR|EXPE,0.8385872477372819,0.8566679052620805,-0.018080657524798593
BLDR,2022-06-30,Building Products,BX|MCHP|KKR|BKR|LRCX,AOS|TT|JCI|LII|ALLE,0.1332586419397447,0.2531777008425344,-0.11991905890278967
BLK,2022-06-30,Asset Management & Custody Banks,MCO|CHTR|AES|TXT|ECL,BEN|APO|AMP|BK|STT,0.8969695883491016,0.8647547197077945,0.03221486864130707
BMY,2022-06-30,Pharmaceuticals,JNJ|CL|O|GIS|MCD,VTRS|MRK|PFE|JNJ|LLY,0.5451466454300571,0.5554230755759031,-0.010276430145846005
BSX,2022-06-30,Health Care Equipment,AOS|FOX|CINF|MDT|LOW,RMD|SYK|BAX|ABT|IDXX,0.4462318152072455,0.6178938374771561,-0.17166202226991062
BX,2022-06-30,Asset Management & Custody Banks,AMAT|BLDR|HAL|MU|BKNG,NTRS|BEN|BLK|TROW|APO,0.8050957253061393,0.838718995323775,-0.033623270017635765
C,2022-06-30,Diversified Banks,JPM|HD|SHW|EXPD|FISV,BAC|TFC|USB|JPM|WFC,0.5794204195909669,0.9103599297464924,-0.3309395101555255
CAG,2022-06-30,Packaged Foods & Meats,HII|CBOE|KHC|CL|O,GIS|SJM|MKC|HSY|CPB,0.40662116207085164,0.6651223948651579,-0.25850123279430626
CARR,2022-06-30,Building Products,COO|EFX|AKAM|TXT|RJF,MAS|AOS|ALLE|LII|BLDR,0.7834405494411282,0.6553892803180941,0.1280512691230341
CB,2022-06-30,Property & Casualty Insurance,TRV|SRE|ACGL|JKHY|AFL,TRV|HIG|PGR|WRB|ALL,0.8997819682230219,0.9019228452766004,-0.0021408770535784605
CBOE,2022-06-30,Financial Exchanges & Data,CAG|KHC|HII|AIZ|HRL,FDS|MSCI|ICE|CME|MCO,0.02962037603090963,0.506504327159908,-0.4768839511289984
CCL,2022-06-30,"Hotels, Resorts & Cruise Lines",RCL|NCLH|ABNB|XYZ|VRT,MAR|RCL|BKNG|NCLH|ABNB,0.9135154568825107,0.9315531651997844,-0.018037708317273693
CDNS,2022-06-30,Application Software,CMG|MSCI|EL|CSGP|FICO,FICO|INTU|ADSK|ORCL|TYL,0.6893430859975,0.7404170488345753,-0.051073962837075215
CINF,2022-06-30,Property & Casualty Insurance,FOX|BSX|WTW|AOS|NDSN,CB|PGR|WRB|TRV|HIG,0.1311199255570439,0.5572822905761262,-0.42616236501908233
CME,2022-06-30,Financial Exchanges & Data,VRSK|NDAQ|RMD|CHD|ZTS,ICE|MSCI|COIN|FDS|MCO,0.446243090562579,0.3633302707097114,0.08291281985286758
CMS,2022-06-30,Multi-Utilities,AEP|EVRG|DUK|AEE|WEC,PNW|NI|SRE|ED|NEE,0.9732737061074566,0.9314270513005132,0.041846654806943384
CNP,2022-06-30,Multi-Utilities,ES|ETR|EVRG|PPL|NI,NI|PNW|PCG|CMS|XEL,0.9546684849591892,0.9518723407472754,0.0027961442119137647
COIN,2022-06-30,Financial Exchanges & Data,CVNA|XYZ|DASH|APP|NCLH,ICE|MCO|SPGI|MSCI|FDS,0.83217161419853,0.36655632511161657,0.46561528908691346
COP,2022-06-30,Oil & Gas Exploration & Production,EOG|EXE|MPC|PSX|HST,EOG|EXE|TPL|OXY|EQT,0.9196153546011583,0.9041514068179841,0.01546394778317417
CPAY,2022-06-30,Transaction & Payment Processing Services,CRH|TRMB|CAT|ADI|WAB,PYPL|FISV|MA|FIS|GPN,0.6546008492490476,0.7103603100928839,-0.05575946084383632
CPB,2022-06-30,Packaged Foods & Meats,KMB|IBM|GPC|CL|HII,HRL|KHC|SJM|CAG|TSN,0.5202654314351183,0.7841460803241974,-0.26388064888907914
CRL,2022-06-30,Life Sciences Tools & Services,INTU|TROW|ZBRA|IDXX|EBAY,TECH|A|MTD|WAT|TMO,0.8720881207510449,0.8174853188853989,0.05460280186564603
CRM,2022-06-30,Application Software,BA|NOW|ORCL|PWR|FDX,CDNS|PLTR|ADBE|APP|TRMB,0.7928103007071885,0.8806359013760348,-0.08782560066884626
CTRA,2022-06-30,Oil & Gas Exploration & Production,ALB|SLB|DVN|WDC|HAL,COP|OXY|DVN|EQT|EOG,0.7619899522232072,0.8673716004349025,-0.10538164821169527
D,2022-06-30,Multi-Utilities,ATO|DTE|PEG|AEE|DUK,NEE|CNP|PNW|DTE|SRE,0.9178775058713415,0.886232514323284,0.031644991548057555
DD,2022-06-30,Specialty Chemicals,KIM|BXP|AXP|FITB|KEY,SHW|PPG|LYB|ALB|IFF,0.6925278715809492,0.6311132328718324,0.06141463870911679
DDOG,2022-06-30,Application Software,PLTR|CRWD|UBER|DXCM|WYNN,ORCL|SNPS|APP|FICO|PLTR,0.7241224687089607,0.7750089983682609,-0.050886529659300184
DELL,2022-06-30,"Technology Hardware, Storage & Peripherals",MTD|SNPS|ULTA|DHI|JBHT,HPE|WDC|NTAP|STX|AAPL,0.29631165398390497,0.7979700395405253,-0.5016583855566203
DHR,2022-06-30,Life Sciences Tools & Services,MSI|ACN|TT|CTAS|KEYS,TECH|WAT|A|MTD|TMO,0.7724069211536952,0.9446582077623199,-0.17225128660862465
DOV,2022-06-30,Industrial Machinery & Supplies & Components,AKAM|COO|JCI|ESS|ETN,OTIS|IEX|HUBB|SWK|XYL,0.8848256880055573,0.7830107714296614,0.10181491657589592
DTE,2022-06-30,Multi-Utilities,DUK|AEE|CMS|D|AEP,D|CMS|CNP|PNW|SRE,0.9802099610016825,0.9604563128462327,0.019753648155449777
DUK,2022-06-30,Electric Utilities,AEE|DTE|CMS|XEL|AEP,ETR|EVRG|EIX|PPL|PEG,0.9327217883288182,0.8981743380898781,0.034547450238940125
DVN,2022-06-30,Oil & Gas Exploration & Production,APA|CTRA|EQT|HAL|ALB,EOG|EXE|COP|CTRA|EQT,0.9247624435720215,0.8732468184593467,0.05151562511267482
DXCM,2022-06-30,Health Care Equipment,BA|WDAY|NOW|CRWD|UBER,STE|RVTY|SYK|ZBH|BAX,0.6156918500902034,0.7438469026837153,-0.1281550525935119
ECL,2022-06-30,Specialty Chemicals,KEYS|LH|MCO|AVY|AES,ALB|IFF|LYB|DD|SHW,0.6400233501104827,0.6780245373923858,-0.03800118728190305
ED,2022-06-30,Multi-Utilities,SO|AEP|CMS|DUK|DTE,DTE|D|NI|SRE|NEE,0.9644544541145228,0.9540931412533555,0.01036131286116726
EIX,2022-06-30,Electric Utilities,SRE|HIG|CNP|PKG|ITW,LNT|AEP|ES|WEC|DUK,0.7894425572679274,0.7846432937599128,0.004799263508014628
EOG,2022-06-30,Oil & Gas Exploration & Production,COP|EXE|PSX|SLB|MPC,EQT|DVN|TPL|OXY|COP,0.9393676319064684,0.9375652308736852,0.0018024010327832851
EQT,2022-06-30,Oil & Gas Exploration & Production,DVN|CTRA|ALB|APA|FANG,COP|TPL|APA|DVN|EOG,0.6897443473633458,0.6796266747611655,0.010117672602180328
ES,2022-06-30,Electric Utilities,CNP|PPL|ETR|EVRG|XEL,AEP|DUK|LNT|EXC|FE,0.9374934032803958,0.9301578427960684,0.007335560484327375
ETR,2022-06-30,Electric Utilities,CNP|ES|PNW|XEL|NI,EXC|PPL|EIX|AEP|VST,0.9740297564175953,0.9292828334612369,0.044746922956358404
EVRG,2022-06-30,Electric Utilities,AEP|CMS|XEL|SO|DUK,PPL|WEC|EIX|ES|FE,0.9543736113169624,0.9295431853421775,0.02483042597478491
EW,2022-06-30,Health Care Equipment,TXT|MSCI|EFX|CPRT|RJF,RVTY|BDX|PODD|DXCM|RMD,0.46814181487904677,0.763809083778394,-0.2956672688993472
EXC,2022-06-30,Electric Utilities,CNP|EIX|SO|AEP|SRE,ES|EVRG|PPL|DUK|VST,0.9209312896817954,0.9219496692156374,-0.0010183795338419843
EXE,2022-06-30,Oil & Gas Exploration & Production,EOG|FANG|COP|HAL|PSX,COP|CTRA|FANG|APA|EQT,0.8133461195220827,0.8637898128608544,-0.050443693338771745
EXPE,2022-06-30,"Hotels, Resorts & Cruise Lines",FCX|ABNB|WBD|PYPL|F,NCLH|RCL|ABNB|CCL|MAR,0.9122778360807458,0.8550776678890816,0.05720016819166418
FANG,2022-06-30,Oil & Gas Exploration & Production,HAL|EXE|SLB|EOG|ALB,DVN|EQT|APA|EXE|CTRA,0.9616468424369358,0.9299668209701357,0.031680021466800046
FDS,2022-06-30,Financial Exchanges & Data,NEE|AWK|ZTS|RTX|GL,CBOE|CME|SPGI|MCO|ICE,0.7195382689626844,0.7875047029479277,-0.06796643398524338
FE,2022-06-30,Electric Utilities,AFL|L|SRE|AME|CB,PPL|DUK|WEC|ETR|ES,0.7058190371621998,0.8296584535611752,-0.12383941639897533
FICO,2022-06-30,Application Software,CSGP|CMG|TECH|MSCI|CDNS,CDNS|PTC|APP|INTU|CRM,0.42614155237117973,0.6092948838945079,-0.1831533315233282
FIS,2022-06-30,Transaction & Payment Processing Services,ADI|MA|HWM|DRI|BEN,PYPL|V|GPN|CPAY|FISV,0.6298088097976108,0.7747410255834971,-0.14493221578588633
FISV,2022-06-30,Transaction & Payment Processing Services,MS|GLW|TEL|NVR|ADI,CPAY|MA|JKHY|GPN|V,0.42501056354153005,0.5913734088163792,-0.16636284527484918
FSLR,2022-06-30,Semiconductors,CSGP|FTNT|FICO|NOW|LITE,AVGO|NXPI|MPWR|MCHP|SWKS,0.23834726125525518,0.3329843993213668,-0.09463713806611163
FTV,2022-06-30,Industrial Machinery & Supplies & Components,J|ALLE|LIN|PKG|SNA,PH|NDSN|IR|SWK|XYL,0.785220919959859,0.6151254800474694,0.17009543991238962
GD,2022-06-30,Aerospace & Defense,MRSH|AJG|HRL|AIZ|BDX,TXT|TDG|RTX|GE|HWM,0.6973775095739821,0.7935548277663751,-0.09617731819239295
GE,2022-06-30,Aerospace & Defense,SPG|AXP|IVZ|DE|INTC,BA|GD|NOC|HWM|AXON,0.5532449036308911,0.5544206022364362,-0.0011756986055451168
GILD,2022-06-30,Biotechnology,STZ|WEC|GPC|CL|CPB,BIIB|MRNA|REGN|VRTX|ABBV,0.4146036337446182,0.7039158246005943,-0.2893121908559761
GIS,2022-06-30,Packaged Foods & Meats,BF-B|BMY|HII|CL|O,TSN|MKC|HRL|CPB|CAG,0.5527903852937998,0.8162319117747645,-0.26344152648096475
GPN,2022-06-30,Transaction & Payment Processing Services,LEN|COF|DHI|APO|PHM,V|XYZ|PYPL|FISV|CPAY,0.32101374167952734,0.5239005717065431,-0.2028868300270158
GWW,2022-06-30,Industrial Machinery & Supplies & Components,FAST|ALL|CVS|MSI|NDSN,NDSN|XYL|PNR|ITW|SWK,0.6592345078909541,0.2868845309389212,0.37234997695203287
HIG,2022-06-30,Property & Casualty Insurance,PKG|J|HSIC|LIN|L,ACGL|TRV|CINF|PGR|ALL,0.6740319353383334,0.9037670389256552,-0.22973510358732185
HII,2022-06-30,Aerospace & Defense,CAG|CBOE|CL|TMUS|CPB,TDG|NOC|AXON|HWM|LMT,0.46374860524210665,0.8011714850460827,-0.33742287980397606
HLT,2022-06-30,"Hotels, Resorts & Cruise Lines",MAR|MCHP|DE|BKR|LUV,BKNG|RCL|CCL|MAR|EXPE,0.8145396487657129,0.7113793056295634,0.10316034313614952
HPE,2022-06-30,"Technology Hardware, Storage & Peripherals",AMP|KIM|TRMB|WAB|MLM,SMCI|NTAP|AAPL|DELL|STX,0.7048994102630407,0.8257253378609509,-0.12082592759791022
HPQ,2022-06-30,"Technology Hardware, Storage & Peripherals",MAR|ULTA|UHS|AVGO|DE,WDC|NTAP|SMCI|AAPL|DELL,0.7127100107167958,0.8710232448918549,-0.15831323417505905
HRL,2022-06-30,Packaged Foods & Meats,BDX|AIZ|MRSH|RSG|WM,GIS|MDLZ|HSY|CAG|CPB,0.43551037991596125,0.6057349836521161,-0.17022460373615483
HSY,2022-06-30,Packaged Foods & Meats,O|PEP|RSG|WM|MDLZ,HRL|MDLZ|MKC|TSN|CAG,0.7843654938026193,0.5662554751412125,0.21811001866140678
HUBB,2022-06-30,Industrial Machinery & Supplies & Components,CMI|SBAC|DLR|AVY|PCAR,PNR|ITW|GWW|IEX|PH,0.717659260439036,0.679936740686848,0.0377225197521881
HWM,2022-06-30,Aerospace & Defense,BEN|RF|DRI|CFG|AIG,BA|AXON|TXT|GD|NOC,0.4784097464860891,0.8281674682694756,-0.34975772178338654
ICE,2022-06-30,Financial Exchanges & Data,ESS|AVB|PSA|DOV|NSC,CBOE|SPGI|FDS|CME|NDAQ,0.6990144413876147,0.75634518090233,-0.057330739514715345
IDXX,2022-06-30,Health Care Equipment,ZBRA|CRL|TYL|STT|SWKS,ZBH|STE|MDT|DXCM|PODD,0.7317778317101371,0.722645352237494,0.009132479472643062
IEX,2022-06-30,Industrial Machinery & Supplies & Components,OTIS|DGX|YUM|PCAR|ADP,FTV|NDSN|GWW|PNR|ITW,0.7776407736130141,0.8197297491620741,-0.04208897554905999
IFF,2022-06-30,Specialty Chemicals,PPG|CMI|AVY|CCI|GS,SHW|DD|PPG|LYB|ECL,0.707837518720912,0.7646535983390119,-0.05681607961809987
INCY,2022-06-30,Biotechnology,EME|BR|GL|BIIB|CNC,REGN|ABBV|AMGN|MRNA|GILD,0.39695237400984834,0.5982401420521631,-0.2012877680423148
INTC,2022-06-30,Semiconductors,BAC|DIS|GE|SPG|SYK,SWKS|NXPI|QCOM|MPWR|AMD,0.36763925487864585,0.6216594401724369,-0.25402018529379106
INTU,2022-06-30,Application Software,CRL|DECK|QCOM|DHI|TPR,TYL|PLTR|WDAY|ADSK|FICO,0.7313221881259471,0.9142371828385034,-0.18291499471255634
IQV,2022-06-30,Life Sciences Tools & Services,EQIX|INCY|CNC|BR|EL,MTD|A|WAT|TECH|DHR,0.7866433604279471,0.7479238349831171,0.03871952544483004
IR,2022-06-30,Industrial Machinery & Supplies & Components,PH|TDG|CBRE|REGN|MCO,FTV|XYL|ITW|SNA|DOV,0.8687583360323271,0.8989826714756936,-0.030224335443366446
ISRG,2022-06-30,Health Care Equipment,CRL|LULU|ZBRA|IDXX|NWS,DXCM|BDX|BAX|BSX|PODD,0.6592261821588598,0.6506909160268743,0.008535266131985408
ITW,2022-06-30,Industrial Machinery & Supplies & Components,ROP|ABT|BAX|HON|HSIC,SNA|PNR|GWW|HUBB|IR,0.6872431581801597,0.9025550407095151,-0.2153118825293554
IVZ,2022-06-30,Asset Management & Custody Banks,URI|COHR|SWKS|GE|EBAY,NTRS|BEN|ARES|AMP|BX,0.7757400508568385,0.8159813125614979,-0.04024126170465936
JCI,2022-06-30,Building Products,COO|NTAP|DOV|MLM|SYK,LII|ALLE|MAS|TT|AOS,0.7562267490421213,0.7761274860710511,-0.019900737028929805
JKHY,2022-06-30,Transaction & Payment Processing Services,TRV|ACGL|CB|LMT|EG,FIS|GPN|XYZ|V|PYPL,0.30288485433185064,0.21779535260235236,0.08508950172949828
JNJ,2022-06-30,Pharmaceuticals,MCD|VZ|PEP|BMY|PG,LLY|VTRS|ZTS|BMY|MRK,0.521200042022922,0.5472019426279019,-0.026001900604979866
JPM,2022-06-30,Diversified Banks,TXN|CMCSA|C|MS|BAC,WFC|BAC|TFC|USB|PNC,0.894294910773312,0.9105185063964657,-0.016223595623153675
KHC,2022-06-30,Packaged Foods & Meats,CBOE|SJM|HRL|AJG|CAG,TSN|CAG|HRL|MDLZ|MKC,0.12891421094715266,0.24023001852465867,-0.111315807577506
KKR,2022-06-30,Asset Management & Custody Banks,APO|LRCX|KLAC|GPN|APTV,APO|NTRS|BK|STT|BEN,0.739587442843249,0.8230499822371735,-0.08346253939392456
LHX,2022-06-30,Aerospace & Defense,EG|LMT|LDOS|ROL|JKHY,GE|BA|LMT|TXT|AXON,0.8935605824628643,0.45515960885130485,0.43840097361155944
LII,2022-06-30,Building Products,BALL|RMD|WST|SPGI|BRO,BLDR|TT|CARR|AOS|ALLE,0.6607846316927698,0.8425945578010683,-0.1818099261082985
LLY,2022-06-30,Pharmaceuticals,VRTX|NOC|SYY|MRK|CI,BMY|VTRS|ZTS|PFE|MRK,0.5438924358106982,0.5655650047102134,-0.021672568899515188
LMT,2022-06-30,Aerospace & Defense,JKHY|LHX|ACGL|ROL|EG,GD|NOC|BA|HWM|GE,0.7158008128329916,0.7210856427938227,-0.005284829960831128
LNT,2022-06-30,Electric Utilities,YUM|L|DGX|ABT|SRE,FE|PEG|ETR|DUK|WEC,0.6212585130257007,0.9670400325888575,-0.34578151956315684
